om,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,marker_col,Year,coords.x1,coords.x2
368667,2012,4,28,2012-04-28,19:45:00,3,TX,48,0,0,0,0,0,-100.42,32.98,-100.418,32.9803,0.1,30,Tornado,#888888,2012,-100.42,32.98
379985,2012,4,29,2012-04-29,19:57:00,3,OK,40,1,0,0,0.008,0,-96.5783,36.577,-96.5565,36.5822,1.3,220,Tornado,#0000FF,2012,-96.5783,36.577
373377,2012,4,30,2012-04-30,00:56:00,3,MO,29,0,0,0,0.005,0,-93.5659,37.8278,-93.5444,37.8313,1.2,100,Tornado,#888888,2012,-93.5659,37.8278
380725,2012,4,30,2012-04-30,16:38:00,3,KS,20,0,0,0,0,0,-99.7276,37.3016,-99.7216,37.3055,0.43,75,Tornado,#888888,2012,-99.7276,37.3016
380721,2012,4,30,2012-04-30,16:52:00,3,KS,20,0,0,0,0,0,-100.057,37.8839,-100.057,37.8839,0.01,25,Tornado,#888888,2012,-100.057,37.8839
380722,2012,4,30,2012-04-30,16:57:00,3,KS,20,0,0,0,0,0,-99.476,37.9514,-99.471,37.9531,0.3,75,Tornado,#888888,2012,-99.476,37.9514
380723,2012,4,30,2012-04-30,17:39:00,3,KS,20,0,0,0,0,0,-99.4007,37.5637,-99.3895,37.5679,0.68,50,Tornado,#888888,2012,-99.4007,37.5637
380724,2012,4,30,2012-04-30,18:12:00,3,KS,20,0,0,0,0,0,-99.2354,37.6217,-99.2297,37.6291,0.6,75,Tornado,#888888,2012,-99.2354,37.6217
378949,2012,4,30,2012-04-30,18:34:00,3,OK,40,0,0,0,0,0,-98.2242,36.6631,-98.2242,36.6631,0.1,20,Tornado,#888888,2012,-98.2242,36.6631
378950,2012,4,30,2012-04-30,18:40:00,3,OK,40,0,0,0,0,0,-98.216,36.703,-98.224,36.748,3.2,30,Tornado,#888888,2012,-98.216,36.703
380726,2012,4,30,2012-04-30,18:45:00,3,KS,20,2,0,0,0,0,-99.0761,37.0471,-99.0382,37.0687,2.57,200,Tornado,#008000,2012,-99.0761,37.0471
379995,2012,4,30,2012-04-30,19:10:00,3,OK,40,0,0,0,0,0,-95.712,36.7132,-95.712,36.7132,0.1,50,Tornado,#888888,2012,-95.712,36.7132
379998,2012,4,30,2012-04-30,19:12:00,3,OK,40,1,0,0,0,0,-95.7093,36.6982,-95.7093,36.6982,0.2,75,Tornado,#0000FF,2012,-95.7093,36.6982
378953,2012,4,30,2012-04-30,19:13:00,3,OK,40,1,0,0,0,0,-97.9062,36.8533,-98.05,36.7424,16,300,Tornado,#0000FF,2012,-97.9062,36.8533
380000,2012,4,30,2012-04-30,19:25:00,3,OK,40,0,0,0,0,0,-95.692,36.7386,-95.692,36.7386,0.1,50,Tornado,#888888,2012,-95.692,36.7386
378800,2012,4,30,2012-04-30,19:30:00,3,TX,48,0,0,0,0,0,-100.22,34.7451,-100.198,34.7473,1.26,150,Tornado,#888888,2012,-100.22,34.7451
380005,2012,4,30,2012-04-30,19:33:00,3,OK,40,0,0,0,0.005,0,-95.6296,36.7437,-95.6296,36.7437,0.2,75,Tornado,#888888,2012,-95.6296,36.7437
380007,2012,4,30,2012-04-30,19:59:00,3,OK,40,1,0,0,0.002,0,-95.5027,36.7885,-95.4802,36.8003,1.5,200,Tornado,#0000FF,2012,-95.5027,36.7885
378956,2012,4,30,2012-04-30,20:06:00,3,OK,40,1,0,0,0,0,-97.7492,36.7947,-97.73,36.7955,1,50,Tornado,#0000FF,2012,-97.7492,36.7947
379945,2012,4,30,2012-04-30,20:10:00,3,OK,40,1,0,0,0,0,-97.7172,36.7998,-97.4839,36.81,14,400,Tornado,#0000FF,2012,-97.7172,36.7998
378958,2012,4,30,2012-04-30,20:29:00,3,OK,40,1,0,0,0,0,-98.0053,36.7058,-97.8,36.6845,12,200,Tornado,#0000FF,2012,-98.0053,36.7058
418737,2012,4,30,2012-04-30,21:05:00,3,OK,40,0,0,0,0,0,-95.349,36.9444,-95.3349,36.9543,1,75,Tornado,#888888,2012,-95.349,36.9444
379948,2012,4,30,2012-04-30,21:07:00,3,OK,40,1,0,0,0,0,-97.459,36.81,-97.45,36.7811,2,50,Tornado,#0000FF,2012,-97.459,36.81
378965,2012,4,30,2012-04-30,21:25:00,3,OK,40,1,0,0,0,0,-97.4327,36.7766,-97.4183,36.68,7,100,Tornado,#0000FF,2012,-97.4327,36.7766
380008,2012,4,30,2012-04-30,23:42:00,3,OK,40,1,0,0,0.01,0,-95.7808,36.6843,-95.7017,36.7523,6.5,300,Tornado,#0000FF,2012,-95.7808,36.6843
380011,2012,5,1,2012-05-01,00:30:00,3,OK,40,2,1,0,0.25,0,-95.094,36.8872,-95.0796,36.8961,1,150,Tornado,#008000,2012,-95.094,36.8872
384895,2012,5,1,2012-05-01,12:33:00,3,IN,18,0,0,0,0.003,5e-4,-87.1948,39.333,-87.193,39.3332,0.1,50,Tornado,#888888,2012,-87.1948,39.333
369013,2012,5,1,2012-05-01,14:45:00,3,KY,21,0,0,0,0.025,0,-85.364,38.6071,-85.3298,38.61,1.86,15,Tornado,#888888,2012,-85.364,38.6071
371646,2012,5,1,2012-05-01,14:59:00,3,IL,17,0,0,0,0,0,-88.4897,39.9821,-88.4875,39.9829,0.13,10,Tornado,#888888,2012,-88.4897,39.9821
371650,2012,5,1,2012-05-01,15:06:00,3,IL,17,1,0,0,0.025,0,-88.438,39.9767,-88.3076,40.0373,8.07,75,Tornado,#0000FF,2012,-88.438,39.9767
381293,2012,5,1,2012-05-01,15:28:00,3,IN,18,1,0,0,0.25,0,-84.86,39.41,-84.84,39.4,1.27,100,Tornado,#0000FF,2012,-84.86,39.41
371651,2012,5,1,2012-05-01,15:40:00,3,IL,17,0,0,0,0,0,-88.0801,40.024,-88.0784,40.0241,0.09,20,Tornado,#888888,2012,-88.0801,40.024
368743,2012,5,1,2012-05-01,15:48:00,3,MN,27,0,0,0,0,0,-95.25,45.58,-95.2483,45.5798,0.08,50,Tornado,#888888,2012,-95.25,45.58
368744,2012,5,1,2012-05-01,15:56:00,3,MN,27,0,0,0,0,0,-95.0622,45.562,-95.0498,45.5715,0.89,75,Tornado,#888888,2012,-95.0622,45.562
373412,2012,5,1,2012-05-01,16:05:00,3,MN,27,0,0,0,0.1,0,-94.9837,45.5478,-94.9442,45.5617,2.14,75,Tornado,#888888,2012,-94.9837,45.5478
371652,2012,5,1,2012-05-01,16:18:00,3,IL,17,0,0,0,0.008,0,-87.635,40.0857,-87.6263,40.0858,0.46,30,Tornado,#888888,2012,-87.635,40.0857
381296,2012,5,1,2012-05-01,16:20:00,3,OH,39,0,0,0,0.005,0,-84.23,39.44,-84.2299,39.44,0.01,10,Tornado,#888888,2012,-84.23,39.44
381301,2012,5,1,2012-05-01,16:24:00,3,OH,39,0,0,0,0.01,0,-84.19,39.47,-84.1894,39.4701,0.03,50,Tornado,#888888,2012,-84.19,39.47
386892,2012,5,1,2012-05-01,16:40:00,3,MN,27,0,0,0,0,0,-93.91,45.35,-93.91,45.35,0.01,25,Tornado,#888888,2012,-93.91,45.35
384878,2012,5,1,2012-05-01,16:57:00,3,IN,18,0,0,0,0,0,-87.1888,40.0128,-87.1861,40.0127,0.14,50,Tornado,#888888,2012,-87.1888,40.0128
384893,2012,5,1,2012-05-01,17:36:00,3,IN,18,1,0,0,0.048,0,-86.7835,39.9679,-86.7751,39.966,0.46,150,Tornado,#0000FF,2012,-86.7835,39.9679
382290,2012,5,1,2012-05-01,20:40:00,3,IA,19,0,0,0,0.005,0,-95.37,43.13,-95.32,43.12,2.61,50,Tornado,#888888,2012,-95.37,43.13
369181,2012,5,2,2012-05-02,19:15:00,3,PA,42,0,0,0,0.075,0,-77.9733,41.7292,-77.966,41.7307,0.39,25,Tornado,#888888,2012,-77.9733,41.7292
